id,preco
"1,81848E+38",9496400680850184.0
"4,10768E+36",9064686571977154.0
"1,27823E+38",1.1866144087030656e+16
"1,68934E+38",1.1428444863294764e+16
"2,0055E+38",9210090741534492.0
"1,54134E+37",1.1692223353930176e+16
"2,01231E+38",9719508836167852.0
"1,00176E+38",1.0420706214329396e+16
"2,57325E+38",1.065070723288826e+16
"1,46872E+38",1.1418143825849752e+16
"1,75404E+38",1.014313127338942e+16
"3,21376E+38",9408678512654408.0
"2,86177E+38",1.0069449003480768e+16
"3,10685E+38",9671948725333792.0
"2,37012E+38",9636436548518172.0
"1,6127E+38",1.1625483328872368e+16
"1,49751E+38",9399290458832542.0
"2,14149E+38",9548846517868804.0
"6,53587E+37",9735647435566936.0
"7,32172E+36",9342786916822152.0
"2,57018E+38",9217662050166862.0
"1,20961E+38",1.0001231485415882e+16
"1,07967E+38",9609672175766932.0
"3,36147E+38",9494148535071950.0
"1,04673E+38",1.0728751535663062e+16
"2,70137E+38",1.0114504298497234e+16
"5,35846E+37",9470420182926900.0
"1,00381E+38",9313396221802222.0
"1,68054E+38",9185626588764644.0
"5,47405E+36",1.051797220545424e+16
"2,12944E+38",9650157258449182.0
"1,98916E+37",9131343598523766.0
"1,20432E+38",1.053544401627726e+16
"2,85755E+38",9734440410958260.0
"8,62687E+37",1.0277719934240134e+16
"1,72462E+38",9517729334308212.0
"2,57273E+38",1.0299022885446924e+16
"4,18431E+37",9610071752960526.0
"1,3569E+38",9802987959148764.0
"3,1847E+37",1.181226862164759e+16
"9,49606E+37",1.0004016799901874e+16
"2,80555E+38",1.1364923126499446e+16
"6,99834E+37",8890400884443021.0
"3,36562E+38",9965957371490436.0
"2,22082E+37",1.0424368328939558e+16
"2,31239E+38",9358530931698020.0
"2,36797E+38",9094789329289806.0
"2,43742E+38",1.0373978199087718e+16
"2,31565E+38",9316660829909236.0
"2,47539E+38",1.0130552641247484e+16
"4,07559E+36",9260609168682022.0
"2,09066E+38",1.1202804316863016e+16
"1,61605E+38",1.0527786437808044e+16
"7,57724E+37",9609176148618922.0
"3,24332E+38",1.1669741943372216e+16
"2,83622E+38",1.1071820459160864e+16
"1,35899E+37",9462657175020904.0
"5,88392E+37",1.1450201659203892e+16
"8,62393E+37",1.0332075948409566e+16
"3,18881E+38",9183533181871164.0
"1,06308E+38",9971389162945328.0
"2,09807E+38",1.1988373227850912e+16
"1,51313E+38",1.020050365265812e+16
"1,85892E+38",1.0750001118448218e+16
"4,49584E+37",1.0162569658536102e+16
"1,97239E+38",9878366276009014.0
"6,43205E+37",1.142119829056954e+16
"1,08597E+38",9422880480125600.0
"3,24045E+38",9104608855862086.0
"3,00288E+38",1.005162276768738e+16
"1,99748E+38",1.0272224799780966e+16
"2,02018E+38",1.0175886308554546e+16
"2,55524E+38",7606303398131652.0
"2,79043E+38",1.0727656074823088e+16
"2,95857E+38",1.0546097455799816e+16
"2,03876E+38",1.0365511139552478e+16
"1,22463E+38",9623108965856320.0
"4,17861E+37",9242618899785406.0
"2,63453E+38",9834838167915488.0
"5,0799E+37",9603016879508928.0
"3,30614E+38",1.1008419028224994e+16
"1,4096E+38",8963465276546107.0
"3,10181E+38",1.1814074390421652e+16
"2,54034E+38",1.0066116166470384e+16
"1,44432E+37",9785359869267136.0
"3,04111E+38",1.1750905055703878e+16
"5,18633E+37",1.0041727500741544e+16
"4,98412E+37",9773457868444788.0
"2,325E+38",9136876832603452.0
"2,63917E+38",1.1437134004719032e+16
"1,18044E+38",1.0624191855670604e+16
"1,95433E+38",1.130712144796002e+16
"2,40649E+38",1.0456746970362518e+16
"1,65388E+38",9521180347470376.0
"1,12958E+38",1.0348903280088676e+16
"2,72722E+38",9981330540175164.0
"2,72369E+38",1.0145853744064428e+16
"3,38688E+38",9371541289922918.0
"1,77108E+38",9982529407559096.0
"1,40743E+38",9381316670130362.0
"6,54661E+36",1.0263827842194348e+16
"1,42592E+37",1.1547429804040766e+16
"3,15977E+38",9610818739561284.0
"2,05861E+38",1.0329693735775368e+16
"1,01805E+38",1.0896170718719912e+16
"1,70731E+38",1.038660198345288e+16
"4,37551E+37",1.0199304032748348e+16
"3,36043E+38",8903763644745461.0
"7,83394E+37",9736017382670970.0
"2,81959E+38",1.0497443907018606e+16
"3,46841E+37",1.0316592115043246e+16
"9,54683E+37",9142991056261504.0
"1,26111E+38",9718667665079938.0
"6,36303E+37",1.145739289958832e+16
"1,41496E+38",9678784233341368.0
"2,3614E+38",1.08271326471604e+16
"2,32768E+38",9967737228452736.0
"4,67918E+37",9759615561188774.0
"2,35537E+37",9380597349700004.0
"1,79065E+38",9700254246402602.0
"3,76154E+37",9933753949146668.0
"2,85667E+37",1.0356191626940196e+16
"1,84094E+36",1.0668213968019316e+16
"1,14707E+38",1.1379724527662606e+16
"6,43116E+37",1.0529997767520756e+16
"2,28038E+38",1.1566563607980516e+16
"2,48998E+38",1.00862775465532e+16
"2,93019E+38",9006753611162847.0
"2,98364E+38",9075688485738928.0
"1,06428E+38",9847168057856388.0
"5,64907E+37",9592843886027050.0
"1,41183E+38",1.0033721044852986e+16
"5,51755E+37",1.0084589910158896e+16
"3,64465E+37",1.1491228625985598e+16
"2,37874E+38",9736008160614170.0
"1,90736E+38",1.0114163082395654e+16
"2,839E+38",9947716143141074.0
"2,78443E+38",9540519000578880.0
"1,89756E+38",9339810156395084.0
"4,92054E+37",9937110777821676.0
"2,12144E+38",1.0450376493033244e+16
"3,03627E+37",9719423873737496.0
"1,70843E+38",9410559812241500.0
"2,62621E+38",9294583225931290.0
"1,31448E+38",1.1101875351830884e+16
"1,16449E+38",1.0411908372142696e+16
"6,50843E+37",9420300268140910.0
"4,10458E+37",9651117163855832.0
"1,67362E+38",9682472156974050.0
"2,44868E+38",1.00546090035038e+16
"3,29689E+38",1.0372150121360994e+16
"1,5308E+38",1.0321184699329384e+16
"1,01155E+38",9894283546044910.0
"1,08984E+38",1.032967700224838e+16
"2,9151E+38",1.0474969754598282e+16
"1,79593E+38",9588584360617748.0
"2,65502E+38",9431228405448288.0
"3,08307E+37",9261846888212312.0
"1,49431E+38",1.1820697791122838e+16
"3,48769E+37",9504147208561744.0
"3,17194E+38",9406861767464910.0
"1,53211E+37",1.1718709101058272e+16
"1,81462E+38",1.157533574791598e+16
"2,24759E+38",9145436865232528.0
"3,09121E+38",9737658908781276.0
"3,12356E+38",9594844173265430.0
"3,37159E+38",1.1170444119553656e+16
"3,3174E+38",1.044763280282597e+16
"2,18528E+38",1.0117072916186582e+16
"5,43386E+37",9798137157272240.0
"1,01901E+38",1.127423559341309e+16
"2,2571E+37",9699885364130624.0
"5,99977E+37",9615888906881834.0
"2,3506E+38",1.1703483485282336e+16
"2,07468E+38",9144145777280602.0
"2,35179E+38",1.0140741050091742e+16
"1,31898E+38",9481209989382286.0
"2,3793E+38",9584581987966776.0
"3,08183E+38",1.0236844103999082e+16
"1,50519E+38",9635733708282252.0
"2,66847E+38",9141093276479976.0
"1,4403E+38",9899929155392800.0
"1,61901E+38",1.0168575181431724e+16
"3,25694E+37",9768024366403284.0
"1,93529E+38",1.06931135213779e+16
"3,03746E+38",9968936095836668.0
"9,83469E+37",9675075002588816.0
"2,29032E+38",1.011339039354366e+16
"2,39249E+38",1.0024120883724732e+16
"2,59028E+38",8808361467154883.0
"2,62347E+38",1.0009264150220776e+16
"2,07001E+38",1.0175688309204052e+16
"3,40175E+38",1.0859162604783616e+16
"1,76908E+37",9870722901508860.0
"2,92931E+38",1.151655239395696e+16
"1,25455E+38",1.0240579936089976e+16
"6,20294E+37",9583906813901250.0
"3,31262E+38",9965054567984858.0
"2,03275E+38",9754867266769100.0
"2,52808E+38",1.0210489429585342e+16
"2,92229E+38",1.0075185122810042e+16
"7,95902E+37",9732871596470292.0
"2,74362E+38",9132192027749318.0
"1,72374E+37",1.031898984981111e+16
"7,85298E+37",9664508489415778.0
"1,00015E+38",1.0038167786816946e+16
"2,76598E+38",1.0650578333653596e+16
"2,67738E+38",1.0227791718727772e+16
"2,46439E+38",9335826227857710.0
"3,24715E+38",1.1714256811543288e+16
"1,99212E+38",9846091852629516.0
"4,16974E+37",1.0175314541032978e+16
"5,32135E+36",1.046256805212215e+16
"3,16285E+38",9503121596337842.0
"2,18523E+38",1.1977445090543532e+16
"2,02514E+37",1.0226828950314852e+16
"2,47836E+38",9151207908869838.0
"3,26138E+37",1.035215670221973e+16
"2,98577E+38",9461852892160186.0
"3,10483E+38",9117777952971738.0
"3,18594E+37",9985131738163160.0
"2,4672E+38",9719380792204716.0
"2,45176E+38",1.0561841529649346e+16
"2,43594E+38",9921590056228158.0
"2,92538E+38",1.0492548958777248e+16
"1,87075E+38",9979790456689652.0
"2,66464E+38",1.1344876548497076e+16
"2,63291E+38",1.112566629445437e+16
"1,52364E+38",9800744223927824.0
"1,51928E+38",9774719579639704.0
"5,55834E+37",1.0116756444275468e+16
"1,53552E+38",9195853849755264.0
"7,44625E+37",9929133698690128.0
"6,11375E+37",1.0647974582095684e+16
"3,01614E+38",1.175064704767402e+16
"7,47173E+36",1.0058196383598796e+16
"2,06689E+37",1.0956176887955468e+16
"1,43811E+37",1.0846602163422728e+16
"1,31567E+38",1.0956822431931432e+16
"1,88341E+38",1.086690737813654e+16
"2,39852E+38",1.0704425713745208e+16
"3,71145E+37",9413605054904490.0
"1,26583E+38",1.0453482362255504e+16
"2,74726E+38",1.064343733015034e+16
"2,2252E+38",1.052114459299326e+16
"1,04625E+38",9714427482871340.0
"2,38171E+38",1.09667840076335e+16
"1,28659E+38",1.0322102019110238e+16
"1,26378E+38",8891489087145359.0
"1,27704E+38",1.0358003486230598e+16
"3,22401E+38",1.03550000176939e+16
"1,84964E+38",1.0088322879243522e+16
"1,73163E+37",9213908673049474.0
"3,00119E+38",9914378407810968.0
"1,50495E+37",1.0142616049601968e+16
"1,60613E+38",9941761469867280.0
"1,69503E+38",1.0586743046927094e+16
"1,20695E+38",9340804174610264.0
"1,40832E+38",1.0331803622863286e+16
"1,00011E+35",1.183755571095228e+16
"2,20991E+38",9253406742321630.0
"3,11861E+38",1.0321752480038964e+16
"2,09878E+38",9470680364436448.0
"1,74249E+38",1.0021084863118542e+16
"3,20652E+38",1.022139715885996e+16
"1,23564E+38",1.0208205281479004e+16
"1,88812E+38",1.033758781639572e+16
"3,16899E+38",1.0223243534139016e+16
"2,32416E+38",1.116053040849422e+16
"3,30674E+38",1.0871022169827742e+16
"5,98991E+37",1.093674499321894e+16
"3,37954E+38",9761164866731086.0
"2,56491E+38",9289061324388832.0
"7,53054E+37",9844244665850952.0
"1,72969E+38",1.108079650540595e+16
"2,67221E+38",9720782544838236.0
"2,0138E+38",1.0129503037358956e+16
"3,00982E+38",1.010654011592826e+16
"3,08589E+38",1.1906711914891552e+16
"1,78785E+38",1.0194957522015862e+16
"1,62223E+38",1.010835529709241e+16
"3,09948E+38",9793609127383696.0
"2,95082E+37",9176282681307612.0
"1,87444E+38",9442608423538842.0
"7,79791E+37",1.1745602373044178e+16
"1,06478E+37",9098856256338376.0
"1,95664E+38",9712232633353066.0
"1,73052E+38",1.0055632398475992e+16
"1,33949E+38",9198387951455956.0
"2,70104E+37",1.0077433594082504e+16
"1,65661E+38",1.1630315686635294e+16
"8,20244E+37",9013181384752080.0
"1,64489E+38",1.1506537240272728e+16
"2,76271E+38",1.1627799819487672e+16
"4,41913E+37",9526206368426092.0
"1,84939E+38",9579056911111834.0
"2,29476E+38",9904870213918158.0
"1,26239E+38",9981535136011364.0
"2,26102E+38",9401725081827602.0
"1,69841E+38",9545441614990636.0
"3,04719E+38",9632177023108870.0
"2,92114E+38",9660378072801668.0
"4,98017E+37",9423369249135972.0
"4,0725E+37",9238026315499268.0
"2,04488E+38",1.0183701065169476e+16
"2,69747E+38",9187968991191712.0
"1,6736E+38",9621175255908360.0
"9,99122E+37",9066809608960196.0
"1,45581E+38",1.1436672692318532e+16
"8,72747E+37",9735700803988572.0
"5,13254E+37",1.1150816597705176e+16
"1,14609E+38",1.0397492333445954e+16
"1,82707E+38",9198408359488718.0
"3,03665E+38",9797556167693872.0
"2,09927E+38",9284736033188612.0
"4,0683E+37",9126098212124028.0
"2,86416E+38",9778649886422892.0
"3,32021E+38",9631558080471250.0
"5,95967E+37",9433893579863336.0
"1,39274E+38",9520256177871268.0
"9,36761E+37",9329894481416484.0
"2,26855E+38",8695629080918925.0
"2,70339E+38",1.0110096155347084e+16
"2,72259E+38",1.0015996251684394e+16
"3,9175E+37",9801133260900016.0
"8,42504E+37",9818828677311596.0
"1,59804E+38",1.085257805622879e+16
"1,8157E+37",1.0934228392772716e+16
"1,58883E+38",9180644714173766.0
"2,6883E+38",1.0416711998903168e+16
"3,25629E+38",9492626895700038.0
"1,90484E+38",1.0638449155482594e+16
"3,28718E+38",9473204432580836.0
"1,83798E+38",1.0298052858896366e+16
"1,25832E+38",8918675710590213.0
"2,25661E+38",8990220427240549.0
"1,85035E+38",1.017335946499149e+16
"2,33814E+38",9696445536944418.0
"3,00527E+38",9675340731649388.0
"1,97263E+38",8954907207836193.0
"1,02239E+38",1.0491855340598124e+16
"1,874E+38",1.1230956480853148e+16
"1,67561E+38",9594651409159748.0
"2,06802E+38",9637043240347776.0
"1,73562E+38",1.0092742208369632e+16
"3,14505E+38",9100090048030342.0
"1,2967E+38",1.1296193310652642e+16
"2,35704E+38",1.1438229465559008e+16
"3,12118E+38",1.043373068051019e+16
"2,95806E+37",9762260580903612.0
"2,86265E+38",9671877977630614.0
"4,49538E+37",1.0471501303180912e+16
"7,62942E+37",1.040269553740002e+16
"2,8311E+38",9728206300561814.0
"3,39419E+38",9891138824676288.0
"1,78306E+38",9303325735777194.0
"1,7758E+38",1.0081769671364868e+16
"1,22341E+38",8892411292825307.0
"6,45309E+37",9771048947700962.0
"2,79463E+38",9148037485249980.0
"3,10287E+38",9656880137856000.0
"1,55512E+38",9348700219149778.0
"2,97444E+38",9522443769251906.0
"2,27422E+37",1.0588163243674214e+16
"2,73102E+38",9172752597472576.0
"2,36163E+38",1.1314063483250336e+16
"3,19059E+37",9154815696997596.0
"1,84604E+38",1.0207706079018512e+16
"9,62357E+37",9173499584073334.0
"1,54094E+38",1.1543879312172968e+16
"3,16931E+38",9083104983324870.0
"4,68454E+37",9988867882560268.0
"3,12489E+38",9601337400339368.0
"1,52145E+38",1.14324584219217e+16
"1,76146E+38",9258893866117318.0
"7,84479E+36",1.0663636556521126e+16
"1,27262E+38",9857831677496514.0
"3,34723E+38",1.0014061330343116e+16
"2,53751E+38",1.0459091336708748e+16
"1,85077E+38",1.0082559093743848e+16
"1,10849E+38",1.017034385241806e+16
"1,57052E+37",9739042217301198.0
"3,15138E+38",1.0712900783943926e+16
"3,94206E+37",1.004793223438098e+16
"1,8978E+37",9731007030410188.0
"2,97411E+38",9355909903647806.0
"2,25826E+38",1.0004238129265062e+16
"1,58218E+38",1.081066380807517e+16
"1,8556E+38",9592668666947860.0
"8,86874E+37",1.1796379017782094e+16
"1,79958E+38",9306267571896226.0
"1,10244E+38",9972202414530294.0
"3,11932E+38",9741190956535476.0
"1,29587E+38",1.0154394580054062e+16
"1,40315E+38",1.0624301562291428e+16
"3,19846E+38",1.0202715235703384e+16
"3,06559E+38",9456688540352480.0
"2,83707E+38",1.175624287223214e+16
"1,64176E+38",9809460778189940.0
"1,08424E+38",9426894038752536.0
"2,76058E+38",1.0058858407769196e+16
"9,75995E+37",9964647839424912.0
"2,70059E+38",9788914035640708.0
"3,2966E+38",9185541626334286.0
"1,16323E+38",1.008401985322394e+16
"6,00146E+35",9738404830549980.0
"1,20959E+38",9712453962716254.0
"2,37062E+37",9296438823267148.0
"1,99387E+37",9504034579960990.0
"3,05556E+37",1.0603385937470216e+16
"3,09131E+38",9447946030506576.0
"1,30336E+38",9239916837143160.0
"2,28456E+37",1.1213026838515806e+16
"1,46077E+37",1.0077359817628108e+16
"2,84387E+38",1.076139958065237e+16
"3,352E+38",9506745864660036.0
"1,45974E+38",8795127815647635.0
"2,34764E+38",9932979296375512.0
"1,89605E+38",1.0014754195996396e+16
"1,14796E+38",1.0267337109677244e+16
"3,08801E+38",9440347055703808.0
"2,62166E+38",1.0011689297826488e+16
"7,04713E+37",9502385795713044.0
"2,75944E+38",1.0286772319511444e+16
"2,15288E+38",9561840395899268.0
"2,90216E+38",1.0274908418309614e+16
"3,05465E+38",9849467125418124.0
"3,09887E+38",9637865068234984.0
"6,05128E+37",9508306356178308.0
"2,4541E+38",1.0934800160294284e+16
"1,67627E+38",1.0219027090262494e+16
"3,19593E+38",9750099463403770.0
"2,60192E+38",9894163405973966.0
"2,92863E+37",1.0199176887872318e+16
"2,27291E+37",1.0149635998745532e+16
"2,76172E+38",1.0524859058990624e+16
"1,10059E+38",9606214969299184.0
"1,33537E+38",9981376650459160.0
"2,24456E+37",9537106839563072.0
"2,47193E+38",1.0240636333262828e+16
"9,44481E+37",9280678328196844.0
"1,74387E+38",1.1036288895372516e+16
"2,97339E+38",9143103684862260.0
"1,25838E+37",1.0120498635416894e+16
"1,61811E+38",9745350104152040.0
"1,154E+38",9272754617486932.0
"8,194E+37",8967403094799483.0
"2,35514E+38",1.023691158037661e+16
"2,26207E+38",9333232865977894.0
"3,18178E+38",1.0279145678538278e+16
"2,64125E+38",9021979226938780.0
"1,12541E+38",9184351981007154.0
"1,99058E+38",9464029297564862.0
"2,58202E+38",1.1954233173579252e+16
"8,7878E+37",9622233681959872.0
"2,00782E+38",1.031757887512079e+16
"5,18711E+37",9449478855854452.0
"3,3147E+38",9802717490750364.0
"1,67401E+38",9608716110611004.0
"1,95154E+38",9521208013640776.0
"2,84793E+37",9849409017658660.0
"2,11202E+37",9940615159405476.0
"3,21334E+37",1.1422286493271876e+16
"1,48836E+38",1.1738814939239764e+16
"2,48446E+38",1.0186272308429918e+16
"7,02456E+36",9775095720049320.0
"3,02259E+38",8982178793711405.0
"2,01462E+38",1.0238140077850104e+16
"2,40226E+38",9930323344017262.0
"2,12768E+38",9400067075522860.0
"2,60135E+38",9504145244642582.0
"1,04555E+38",9560566687228884.0
"2,19535E+38",9883143301431144.0
"1,43836E+38",1.1539976418227628e+16
"1,49444E+38",1.016356931517622e+16
"2,40563E+38",9368894559621468.0
"1,17145E+38",9535941831655120.0
"1,18115E+38",9365419808127228.0
"3,32567E+38",1.0576253581534104e+16
"3,98335E+37",9658127890942596.0
"1,08234E+38",9243282887874968.0
"2,27799E+38",9854075378399194.0
"1,41586E+38",1.0868853232121232e+16
"1,51897E+38",9654733109208332.0
"3,05881E+38",1.0390027353337472e+16
"4,38274E+37",9897843259969508.0
"1,0681E+38",9711362085508142.0
"2,21713E+38",9494904743729508.0
"3,12993E+38",9725833203213132.0
"2,63873E+38",9338867542682374.0
"7,18079E+37",1.036032310838636e+16
"6,2383E+37",9763154867080612.0
"2,07963E+38",9325469858071898.0
"1,1577E+37",9813676322979356.0
"2,99587E+38",1.0081933957800648e+16
"1,81007E+38",1.010390260768361e+16
"2,67468E+38",1.0959818579331228e+16
"1,89712E+38",9620731385788664.0
"2,67171E+38",1.1736009679614088e+16
"2,01097E+38",9164332859614654.0
"1,61694E+38",9574361985113794.0
"3,13842E+38",1.0406922161394112e+16
"1,70852E+38",1.0232437924768096e+16
"1,10703E+38",9188448538145284.0
"1,0934E+38",9640106927124364.0
"2,6025E+37",9164803184511428.0
"6,24768E+37",1.0585687745639968e+16
"2,39135E+38",9623957395081870.0
"1,71534E+38",1.122094111760839e+16
"2,19231E+38",9448342578948954.0
"3,90761E+37",1.1811289329268212e+16
"8,68172E+37",8640206483473237.0
"2,39314E+38",9296796519563164.0
"1,58163E+38",1.0330100464335314e+16
"3,05496E+38",8635466346278307.0
"2,86414E+38",1.0198042574885982e+16
"5,74273E+37",1.0422797657303716e+16
"3,23308E+38",9679796949002696.0
"2,74117E+38",1.0173590016411476e+16
"2,16414E+38",9255307385109430.0
"1,71808E+38",9597646867032964.0
"1,38432E+38",9278926137404944.0
"1,93898E+38",1.0378808446370216e+16
"2,81032E+38",1.0091781150543324e+16
"2,30198E+38",1.0069474959064556e+16
"2,23187E+38",1.0292526882954318e+16
"1,40397E+38",9039226437072964.0
"2,86076E+38",9373562884281164.0
"2,18302E+38",1.0552950508833884e+16
"2,38219E+38",8975519403870129.0
"2,65028E+38",9483220397764572.0
"3,35255E+38",1.03069225136183e+16
"1,73538E+38",9570638238085968.0
"1,78023E+38",1.009438373447994e+16
"1,5554E+38",1.003418214769296e+16
"2,92972E+35",1.012765862599906e+16
"2,7819E+38",1.1604597334140718e+16
"2,9081E+38",9337520310890146.0
"1,41736E+38",1.0141220597045316e+16
"1,19862E+37",1.0001379038324674e+16
"1,84067E+38",8769497755882729.0
"1,63748E+38",1.0222737279075816e+16
"2,46723E+37",1.0267544331084538e+16
"1,72342E+38",9669948603840362.0
"1,26676E+38",1.149479009426883e+16
"2,26211E+38",1.0518183354699858e+16
"2,43461E+38",8875109649437435.0
"1,10739E+38",1.0225284530671634e+16
"3,36832E+38",1.0496909027724236e+16
"2,82992E+38",9043817057439940.0
"1,96414E+38",1.1266215179416214e+16
"2,5621E+38",1.0364436355279456e+16
"2,09777E+38",1.0039632383261452e+16
"2,21586E+38",1.007748066242727e+16
"5,85712E+36",9890179730769144.0
"2,26576E+38",1.0231315755818492e+16
"1,91086E+38",9690211426547972.0
"1,82056E+37",1.0214028735477178e+16
"2,03884E+38",1.016057214671639e+16
"5,19858E+37",1.1246069468028328e+16
"7,83645E+37",1.0790991406563256e+16
"3,28321E+38",9188918863042056.0
"1,67521E+38",9513671629316442.0
"3,80146E+37",1.1328046294838032e+16
"2,42313E+38",1.0680492512431404e+16
"2,79283E+38",9446952012291396.0
"2,95168E+38",9098072381510420.0
"8,40909E+37",9837662892714794.0
"7,41624E+37",9635818670712608.0
"3,24088E+38",1.1315382237372662e+16
"1,80071E+38",1.0539893034466594e+16
"1,99834E+38",1.0036007861606706e+16
"9,60659E+37",9227179212783920.0
"1,87829E+38",9263763112107442.0
"7,36915E+37",1.0471584301692106e+16
"2,74184E+38",8505463011576093.0
"1,49211E+38",1.0773801283128502e+16
"4,06236E+37",1.0127000185460524e+16
"2,96305E+38",1.1667130137378804e+16
"2,02822E+38",1.1458953181546066e+16
"3,15799E+37",1.0140182179132748e+16
"3,01546E+38",9863106693985814.0
"8,41179E+37",1.098920005229436e+16
"3,20056E+38",1.0061009110922636e+16
"1,23651E+38",9381104562823974.0
"1,11823E+38",8954641732108171.0
"8,05556E+37",9916536115769496.0
"8,32741E+37",1.0710381198518506e+16
"1,24919E+38",1.1731832087883926e+16
"2,74199E+38",9149852266520314.0
"3,35745E+38",9675564024931738.0
"1,50961E+38",9508516499565534.0
"1,36987E+38",9008018996863536.0
"2,83084E+38",1.1771701003347224e+16
"6,73675E+37",9920390935511676.0
"1,43535E+38",9561054557152150.0
"3,15565E+38",1.1663598089624604e+16
"9,48327E+37",9006642946481253.0
"2,58389E+37",9057596774217520.0
"3,30232E+37",9052054318081034.0
"6,32478E+37",1.106140055603749e+16
"2,62521E+38",1.05028203661327e+16
"2,9365E+38",1.012428164262384e+16
"1,17258E+38",9179530809220192.0
"5,27305E+37",9497000114542152.0
"2,63753E+38",9936269606733762.0
"1,48333E+38",9227845164792644.0
"4,41635E+37",1.0379527766800574e+16
"7,25524E+37",1.012777483823168e+16
"3,01737E+38",9297581293478228.0
"1,31553E+38",9199911554747032.0
"1,07952E+38",9421736945082466.0
"7,43471E+37",9740037134603486.0
"2,5841E+38",9335079241256952.0
"2,56353E+38",9287546796593290.0
"7,23719E+37",1.17034393389175e+16
"2,88952E+37",1.075048066540179e+16
"4,26565E+37",1.0082697424595842e+16
"3,31215E+37",1.1654578918074716e+16
"3,11761E+38",1.1120448364664502e+16
"2,26817E+38",9698074812246708.0
"1,60248E+38",9792585479078956.0
"1,0157E+38",1.178404011534492e+16
"1,53945E+38",1.013414924339928e+16
"1,46106E+38",1.1699021973710552e+16
"1,75456E+38",9265791964603326.0
"3,30357E+38",9242727600547838.0
"2,53224E+38",1.0794100994063312e+16
"2,2191E+37",9503470969664166.0
"2,77362E+38",1.0066302571525536e+16
"2,65606E+38",9207019796620266.0
"3,57284E+37",9478638999454396.0
"2,07087E+38",1.006744610656867e+16
"2,88444E+38",1.02114410120223e+16
"1,12507E+38",1.1605519330260138e+16
"4,54563E+36",1.00492970987873e+16
"1,33182E+38",1.0058724962816298e+16
"1,44057E+38",9883906768226336.0
"5,80921E+37",9581140196861408.0
"1,90551E+38",1.015582399885798e+16
"4,65508E+37",1.0061571403054854e+16
"3,16447E+38",9255253117600688.0
"1,81838E+38",1.0038333031313494e+16
"1,40014E+38",9536099671452768.0
"1,38381E+38",9729549945435870.0
"3,14726E+38",1.005688685153327e+16
"2,93116E+38",9407684494439228.0
"1,4251E+38",9910923058491096.0
"1,41691E+38",9842232293549504.0
"2,10615E+38",1.0286073407113848e+16
"2,88738E+37",1.0438348008986796e+16
"3,23219E+37",1.0184310932311562e+16
"2,47783E+38",1.0004699232105036e+16
"1,87975E+38",9775754160587856.0
"2,78849E+38",9631290640824064.0
"2,89567E+38",9670631935130630.0
"8,64305E+37",9897145159071414.0
"2,52938E+37",9958599880751068.0
"2,01415E+38",1.0140496940457252e+16
"1,72267E+38",1.1644759391502436e+16
"1,27541E+38",9829251312081616.0
"2,28658E+38",9882719086818368.0
"1,91546E+38",1.03174036560416e+16
"2,65614E+38",9174678043424504.0
"6,93651E+37",9775957045837444.0
"3,25614E+37",8800716382068117.0
"3,33824E+38",9859407437815904.0
"1,68839E+38",8867371444695567.0
"2,84099E+38",9903900187367600.0
"6,4384E+37",1.0355707194087528e+16
"1,92461E+38",1.0065230849017634e+16
"5,07816E+37",9655526206093088.0
"1,67537E+38",9042232827589592.0
"2,51332E+38",1.0375216730117514e+16
"1,79086E+38",9995255845942372.0
"1,63564E+38",9789412026707880.0
"7,4542E+37",1.089024093619785e+16
"5,75363E+37",1.0540171660089742e+16
"1,33501E+38",9854086311042606.0
"4,99924E+37",9750485724957292.0
"2,86061E+38",1.0072076537142776e+16
"2,62049E+38",9524426511463792.0
"2,0055E+38",9584607690218010.0
"3,4697E+35",9611971496661218.0
"3,0943E+37",1.1396621509198936e+16
"1,07638E+38",1.034726175397837e+16
"2,36979E+38",9563903107871132.0
"2,34909E+38",9852326109587226.0
"2,75602E+38",1.0211514788476696e+16
"5,12305E+37",1.0333915473870366e+16
"1,47315E+38",8845231250239189.0
"2,40041E+37",9858799846899192.0
"1,48273E+37",1.006111977560423e+16
"3,04762E+38",1.0118951293793744e+16
"2,7493E+38",1.0522343460377192e+16
"1,88856E+38",1.0313167809990708e+16
"1,75477E+38",9944624790194086.0
"2,10466E+38",1.0540997658389706e+16
"3,33496E+38",9917089692510014.0
"1,20744E+37",1.2037259350944932e+16
"3,32515E+38",9764631607561846.0
"2,87323E+38",1.0161716893152846e+16
"2,23337E+38",1.0700561671946228e+16
"1,62832E+38",9506422027840000.0
"1,46685E+37",9036976255213892.0
"2,45096E+38",9107449249356324.0
"6,75452E+37",9535168243716020.0
"2,00884E+37",9821422850690916.0
"1,55685E+38",9268604691927166.0
"8,7853E+37",9084875618230368.0
"3,38439E+38",1.0389441477860012e+16
"8,95385E+37",1.0164935390975862e+16
"3,25337E+38",9236023165254618.0
"2,17783E+38",1.052874553171519e+16
"2,39809E+38",1.0257946133875444e+16
"1,47559E+38",1.166101591372075e+16
"2,12691E+38",1.0370167379149106e+16
"1,92028E+38",1.0159563268019474e+16
"2,6373E+38",1.1728938116407526e+16
"3,1512E+38",1.0079442038545626e+16
"9,10736E+37",1.1625022226032396e+16
"3,28492E+38",1.0502564112461478e+16
"1,9345E+38",1.005004408538806e+16
"1,56211E+38",1.0737217593365512e+16
